"Código Cliente","Nome Cliente","Email Cliente","Operação","Stiker","Preco","Data","Dia","Mês","Ano"
"45","Mateus Silva","mateus.silva8@exemplo.com","Venda","BHIA3","R$ 14.14","11/02/2023","13/02/1900","68","4968"
"100","Lucas Cardoso","lucas.cardoso77@exemplo.com","Compra","WEGE3","R$ 39.88","11/02/2023","13/02/1900","68","4968"
"6","Ana Santos","ana.santos99@exemplo.com","Venda","CSAN3","R$ 20.32","11/02/2023","13/02/1900","68","4968"
"91","Rodrigo Melo","rodrigo.melo22@exemplo.com","Compra","MGLU3","R$ 1.96","11/02/2023","13/02/1900","68","4968"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Compra","JBSS3","R$ 16.05","11/02/2023","13/02/1900","68","4968"
"77","Larissa Gomes","larissa.gomes98@exemplo.com","Compra","BBDC4","R$ 13.02","11/02/2023","13/02/1900","68","4968"
"35","Isabella Silva","isabella.silva63@exemplo.com","Venda","TAEE4","R$ 12.09","11/02/2023","13/02/1900","68","4968"
"91","Rodrigo Melo","rodrigo.melo22@exemplo.com","Venda","MGLU3","R$ 3.49","11/02/2023","13/02/1900","68","4968"
"95","Camila Lima","camila.lima44@exemplo.com","Venda","BHIA3","R$ 9.68","11/02/2023","13/02/1900","68","4968"
"84","Gabriel Fonseca","gabriel.fonseca66@exemplo.com","Compra","SANB11","R$ 25.63","11/02/2023","13/02/1900","68","4968"
"59","Ana Oliveira","ana.oliveira96@exemplo.com","Compra","JBSS3","R$ 25.27","11/02/2023","13/02/1900","68","4968"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Compra","PETR4","R$ 25.53","11/02/2023","13/02/1900","68","4968"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Compra","ABEV3","R$ 13.72","12/02/2023","13/02/1900","69","4969"
"27","Giovanna Carvalho","giovanna.carvalho88@exemplo.com","Venda","WEGE3","R$ 36.28","12/02/2023","13/02/1900","69","4969"
"38","Luiza Souza","luiza.souza53@exemplo.com","Compra","CSAN3","R$ 14.78","12/02/2023","13/02/1900","69","4969"
"73","Marcos Lima","marcos.lima55@exemplo.com","Venda","ABEV3","R$ 13.74","12/02/2023","13/02/1900","69","4969"
"20","Felipe Santos","felipe.santos70@exemplo.com","Compra","ITUB4","R$ 24.70","12/02/2023","13/02/1900","69","4969"
"47","Leonardo Ribeiro","leonardo.ribeiro64@exemplo.com","Compra","IGTA3","R$ 10.31","12/02/2023","13/02/1900","69","4969"
"36","Clara Pereira","clara.pereira11@exemplo.com","Compra","BHIA3","R$ 15.52","13/02/2023","13/02/1900","70","4970"
"43","Luis Rocha","luis.rocha1@exemplo.com","Venda","BBDC4","R$ 14.48","13/02/2023","13/02/1900","70","4970"
"3","Mateus Santos","mateus.santos41@exemplo.com","Compra","BHIA3","R$ 19.16","13/02/2023","13/02/1900","70","4970"
"63","Luis Lima","luis.lima28@exemplo.com","Venda","ITUB4","R$ 33.99","13/02/2023","13/02/1900","70","4970"
"2","Isabella Ferreira","isabella.ferreira95@exemplo.com","Venda","ITUB4","R$ 33.08","13/02/2023","13/02/1900","70","4970"
"99","Pedro Lima","pedro.lima14@exemplo.com","Venda","TAEE4","R$ 12.51","14/02/2023","13/02/1900","71","4971"
"67","Guilherme Fonseca","guilherme.fonseca27@exemplo.com","Venda","WEGE3","R$ 40.71","14/02/2023","13/02/1900","71","4971"
"98","Camila Souza","camila.souza43@exemplo.com","Venda","BBAS3","R$ 40.70","14/02/2023","13/02/1900","71","4971"
"57","Clara Pereira","clara.pereira12@exemplo.com","Venda","ABEV3","R$ 14.87","14/02/2023","13/02/1900","71","4971"
"61","Alice Machado","alice.machado47@exemplo.com","Venda","BBAS3","R$ 53.27","14/02/2023","13/02/1900","71","4971"
"57","Clara Pereira","clara.pereira12@exemplo.com","Compra","HAPV3","R$ 4.44","14/02/2023","13/02/1900","71","4971"
"11","Gustavo Costa","gustavo.costa83@exemplo.com","Compra","CPFE3","R$ 38.09","14/02/2023","13/02/1900","71","4971"
"72","Bruno Melo","bruno.melo27@exemplo.com","Venda","HAPV3","R$ 3.86","14/02/2023","13/02/1900","71","4971"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Venda","SANB11","R$ 27.86","14/02/2023","13/02/1900","71","4971"
"38","Luiza Souza","luiza.souza53@exemplo.com","Compra","VIVT3","R$ 46.48","14/02/2023","13/02/1900","71","4971"
"17","Gabriela Costa","gabriela.costa15@exemplo.com","Venda","VALE3","R$ 76.16","14/02/2023","13/02/1900","71","4971"
"61","Alice Machado","alice.machado47@exemplo.com","Venda","IGTA3","R$ 10.24","14/02/2023","13/02/1900","71","4971"
"20","Felipe Santos","felipe.santos70@exemplo.com","Compra","IGTA3","R$ 10.71","15/02/2023","13/02/1900","72","4972"
"66","Mateus Gomes","mateus.gomes98@exemplo.com","Compra","CSAN3","R$ 13.78","15/02/2023","13/02/1900","72","4972"
"63","Luis Lima","luis.lima28@exemplo.com","Compra","ABEV3","R$ 13.72","15/02/2023","13/02/1900","72","4972"
"31","Larissa Souza","larissa.souza29@exemplo.com","Compra","ABEV3","R$ 14.75","15/02/2023","13/02/1900","72","4972"
"2","Isabella Ferreira","isabella.ferreira95@exemplo.com","Compra","CPFE3","R$ 36.01","15/02/2023","13/02/1900","72","4972"
"42","Clara Pereira","clara.pereira30@exemplo.com","Venda","CSAN3","R$ 19.29","16/02/2023","13/02/1900","73","4973"
"30","Larissa Gomes","larissa.gomes94@exemplo.com","Compra","MGLU3","R$ 1.70","16/02/2023","13/02/1900","73","4973"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Compra","SANB11","R$ 30.14","16/02/2023","13/02/1900","73","4973"
"84","Gabriel Fonseca","gabriel.fonseca66@exemplo.com","Compra","BBAS3","R$ 46.42","16/02/2023","13/02/1900","73","4973"
"48","Sofia Melo","sofia.melo78@exemplo.com","Venda","CSAN3","R$ 17.67","17/02/2023","13/02/1900","74","4974"
"82","Amanda Mendes","amanda.mendes49@exemplo.com","Compra","MGLU3","R$ 1.54","17/02/2023","13/02/1900","74","4974"
"67","Guilherme Fonseca","guilherme.fonseca27@exemplo.com","Compra","PETR4","R$ 19.23","17/02/2023","13/02/1900","74","4974"
"49","Rafael Rocha","rafael.rocha93@exemplo.com","Compra","ITUB4","R$ 34.54","17/02/2023","13/02/1900","74","4974"
"74","Larissa Gomes","larissa.gomes18@exemplo.com","Venda","VALE3","R$ 67.05","17/02/2023","13/02/1900","74","4974"
"34","Lucas Ribeiro","lucas.ribeiro15@exemplo.com","Compra","PETR4","R$ 36.03","18/02/2023","13/02/1900","75","4975"
"3","Mateus Santos","mateus.santos41@exemplo.com","Compra","WEGE3","R$ 39.66","18/02/2023","13/02/1900","75","4975"
"58","Rafael Oliveira","rafael.oliveira88@exemplo.com","Compra","B3SA3","R$ 13.00","18/02/2023","13/02/1900","75","4975"
"77","Larissa Gomes","larissa.gomes98@exemplo.com","Compra","VIVT3","R$ 56.44","18/02/2023","13/02/1900","75","4975"
"31","Larissa Souza","larissa.souza29@exemplo.com","Venda","CSAN3","R$ 17.34","18/02/2023","13/02/1900","75","4975"
"17","Gabriela Costa","gabriela.costa15@exemplo.com","Venda","BHIA3","R$ 9.20","18/02/2023","13/02/1900","75","4975"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Compra","BBDC4","R$ 16.73","18/02/2023","13/02/1900","75","4975"
"45","Mateus Silva","mateus.silva8@exemplo.com","Venda","PETR4","R$ 30.05","19/02/2023","13/02/1900","76","4976"
"39","Amanda Rocha","amanda.rocha53@exemplo.com","Venda","TAEE4","R$ 11.25","19/02/2023","13/02/1900","76","4976"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Compra","BBDC4","R$ 12.44","19/02/2023","13/02/1900","76","4976"
"46","Pedro Silva","pedro.silva50@exemplo.com","Venda","TAEE4","R$ 12.67","19/02/2023","13/02/1900","76","4976"
"48","Sofia Melo","sofia.melo78@exemplo.com","Compra","ABEV3","R$ 12.21","20/02/2023","13/02/1900","77","4977"
"38","Luiza Souza","luiza.souza53@exemplo.com","Compra","HAPV3","R$ 5.22","20/02/2023","13/02/1900","77","4977"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Compra","SANB11","R$ 29.09","20/02/2023","13/02/1900","77","4977"
"73","Marcos Lima","marcos.lima55@exemplo.com","Compra","MGLU3","R$ 2.40","20/02/2023","13/02/1900","77","4977"
"7","Marcos Rocha","marcos.rocha41@exemplo.com","Compra","VALE3","R$ 75.71","21/02/2023","13/02/1900","78","4978"
"14","Guilherme Ferreira","guilherme.ferreira50@exemplo.com","Compra","IGTA3","R$ 10.78","21/02/2023","13/02/1900","78","4978"
"80","Beatriz Almeida","beatriz.almeida66@exemplo.com","Venda","ABEV3","R$ 12.09","21/02/2023","13/02/1900","78","4978"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Venda","PETR4","R$ 25.49","21/02/2023","13/02/1900","78","4978"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Compra","TAEE4","R$ 12.30","22/02/2023","13/02/1900","79","4979"
"27","Giovanna Carvalho","giovanna.carvalho88@exemplo.com","Compra","BBDC4","R$ 15.25","22/02/2023","13/02/1900","79","4979"
"54","Gustavo Santos","gustavo.santos79@exemplo.com","Compra","RENT3","R$ 69.01","22/02/2023","13/02/1900","79","4979"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Compra","ITUB4","R$ 30.15","22/02/2023","13/02/1900","79","4979"
"31","Larissa Souza","larissa.souza29@exemplo.com","Venda","MGLU3","R$ 3.37","22/02/2023","13/02/1900","79","4979"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Compra","MGLU3","R$ 2.25","22/02/2023","13/02/1900","79","4979"
"59","Ana Oliveira","ana.oliveira96@exemplo.com","Venda","HAPV3","R$ 3.45","22/02/2023","13/02/1900","79","4979"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Venda","ABEV3","R$ 12.37","22/02/2023","13/02/1900","79","4979"
"78","Gabriela Mendes","gabriela.mendes90@exemplo.com","Compra","ITUB4","R$ 34.48","23/02/2023","13/02/1900","80","4980"
"26","Gabriela Melo","gabriela.melo17@exemplo.com","Compra","VIVT3","R$ 36.47","23/02/2023","13/02/1900","80","4980"
"94","Giovanna Gomes","giovanna.gomes34@exemplo.com","Compra","CPFE3","R$ 26.86","23/02/2023","13/02/1900","80","4980"
"45","Mateus Silva","mateus.silva8@exemplo.com","Compra","JBSS3","R$ 14.32","23/02/2023","13/02/1900","80","4980"
"2","Isabella Ferreira","isabella.ferreira95@exemplo.com","Compra","IGTA3","R$ 10.87","23/02/2023","13/02/1900","80","4980"
"65","Marcos Souza","marcos.souza65@exemplo.com","Venda","PETR4","R$ 35.57","23/02/2023","13/02/1900","80","4980"
"28","Rafael Cardoso","rafael.cardoso85@exemplo.com","Compra","MGLU3","R$ 2.04","23/02/2023","13/02/1900","80","4980"
"85","Julia Santos","julia.santos76@exemplo.com","Compra","TAEE4","R$ 11.71","23/02/2023","13/02/1900","80","4980"
"72","Bruno Melo","bruno.melo27@exemplo.com","Compra","CPFE3","R$ 33.16","23/02/2023","13/02/1900","80","4980"
"75","Amanda Almeida","amanda.almeida25@exemplo.com","Compra","VIVT3","R$ 48.46","24/02/2023","13/02/1900","81","4981"
"35","Isabella Silva","isabella.silva63@exemplo.com","Compra","HAPV3","R$ 4.64","24/02/2023","13/02/1900","81","4981"
"6","Ana Santos","ana.santos99@exemplo.com","Compra","ITUB4","R$ 24.74","24/02/2023","13/02/1900","81","4981"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Venda","SANB11","R$ 26.32","24/02/2023","13/02/1900","81","4981"
"47","Leonardo Ribeiro","leonardo.ribeiro64@exemplo.com","Venda","PETR4","R$ 21.13","24/02/2023","13/02/1900","81","4981"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Venda","SANB11","R$ 31.40","24/02/2023","13/02/1900","81","4981"
"90","Eduardo Fonseca","eduardo.fonseca58@exemplo.com","Compra","BBDC4","R$ 16.48","25/02/2023","13/02/1900","82","4982"
"8","Laura Lima","laura.lima68@exemplo.com","Venda","ITUB4","R$ 26.22","25/02/2023","13/02/1900","82","4982"
"94","Giovanna Gomes","giovanna.gomes34@exemplo.com","Venda","CPFE3","R$ 27.42","25/02/2023","13/02/1900","82","4982"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Venda","CPFE3","R$ 37.17","25/02/2023","13/02/1900","82","4982"
"91","Rodrigo Melo","rodrigo.melo22@exemplo.com","Compra","ABEV3","R$ 12.36","25/02/2023","13/02/1900","82","4982"
"3","Mateus Santos","mateus.santos41@exemplo.com","Compra","B3SA3","R$ 14.07","25/02/2023","13/02/1900","82","4982"
"59","Ana Oliveira","ana.oliveira96@exemplo.com","Compra","VIVT3","R$ 55.73","26/02/2023","13/02/1900","83","4983"
"53","Giovanna Pereira","giovanna.pereira73@exemplo.com","Venda","CPFE3","R$ 34.13","26/02/2023","13/02/1900","83","4983"
"41","Ana Ferreira","ana.ferreira30@exemplo.com","Venda","MGLU3","R$ 3.48","26/02/2023","13/02/1900","83","4983"
"7","Marcos Rocha","marcos.rocha41@exemplo.com","Venda","MGLU3","R$ 2.12","27/02/2023","13/02/1900","84","4984"
"92","Rodrigo Melo","rodrigo.melo72@exemplo.com","Compra","CSAN3","R$ 15.85","27/02/2023","13/02/1900","84","4984"
"66","Mateus Gomes","mateus.gomes98@exemplo.com","Venda","RENT3","R$ 69.19","27/02/2023","13/02/1900","84","4984"
"70","Felipe Silva","felipe.silva52@exemplo.com","Venda","LREN3","R$ 18.07","27/02/2023","13/02/1900","84","4984"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Venda","ABEV3","R$ 14.27","27/02/2023","13/02/1900","84","4984"
"42","Clara Pereira","clara.pereira30@exemplo.com","Venda","HAPV3","R$ 2.39","28/02/2023","13/02/1900","85","4985"
"61","Alice Machado","alice.machado47@exemplo.com","Venda","RENT3","R$ 57.20","28/02/2023","13/02/1900","85","4985"
"63","Luis Lima","luis.lima28@exemplo.com","Venda","BBAS3","R$ 54.76","28/02/2023","13/02/1900","85","4985"
"8","Laura Lima","laura.lima68@exemplo.com","Venda","HAPV3","R$ 2.28","28/02/2023","13/02/1900","85","4985"
"8","Laura Lima","laura.lima68@exemplo.com","Venda","RENT3","R$ 49.90","28/02/2023","13/02/1900","85","4985"
"80","Beatriz Almeida","beatriz.almeida66@exemplo.com","Compra","BBAS3","R$ 47.93","28/02/2023","13/02/1900","85","4985"
"89","Guilherme Silva","guilherme.silva74@exemplo.com","Venda","BHIA3","R$ 11.89","28/02/2023","13/02/1900","85","4985"
"15","Felipe Ribeiro","felipe.ribeiro44@exemplo.com","Venda","BBAS3","R$ 58.65","28/02/2023","13/02/1900","85","4985"
"55","Amanda Santos","amanda.santos76@exemplo.com","Venda","IGTA3","R$ 10.72","28/02/2023","13/02/1900","85","4985"
"87","Sofia Mendes","sofia.mendes47@exemplo.com","Compra","B3SA3","R$ 13.25","01/03/2023","13/02/1900","86","4986"
"53","Giovanna Pereira","giovanna.pereira73@exemplo.com","Venda","IGTA3","R$ 10.68","01/03/2023","13/02/1900","86","4986"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Venda","ITUB4","R$ 23.04","01/03/2023","13/02/1900","86","4986"
"77","Larissa Gomes","larissa.gomes98@exemplo.com","Venda","BBDC4","R$ 16.00","01/03/2023","13/02/1900","86","4986"
"21","Camila Pereira","camila.pereira21@exemplo.com","Venda","IGTA3","R$ 10.18","01/03/2023","13/02/1900","86","4986"
"39","Amanda Rocha","amanda.rocha53@exemplo.com","Compra","WEGE3","R$ 32.67","01/03/2023","13/02/1900","86","4986"
"1","Leonardo Ferreira","leonardo.ferreira67@exemplo.com","Compra","B3SA3","R$ 10.51","01/03/2023","13/02/1900","86","4986"
"41","Ana Ferreira","ana.ferreira30@exemplo.com","Compra","SANB11","R$ 30.30","02/03/2023","13/02/1900","87","4987"
"7","Marcos Rocha","marcos.rocha41@exemplo.com","Compra","BHIA3","R$ 8.44","02/03/2023","13/02/1900","87","4987"
"13","Beatriz Silva","beatriz.silva61@exemplo.com","Venda","SANB11","R$ 29.99","03/03/2023","13/02/1900","88","4988"
"54","Gustavo Santos","gustavo.santos79@exemplo.com","Compra","TAEE4","R$ 10.84","03/03/2023","13/02/1900","88","4988"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Compra","ITUB4","R$ 25.03","03/03/2023","13/02/1900","88","4988"
"25","Eduardo Silva","eduardo.silva54@exemplo.com","Venda","BBDC4","R$ 17.03","03/03/2023","13/02/1900","88","4988"
"73","Marcos Lima","marcos.lima55@exemplo.com","Compra","IGTA3","R$ 10.49","03/03/2023","13/02/1900","88","4988"
"71","Mateus Gomes","mateus.gomes40@exemplo.com","Venda","BBDC4","R$ 15.05","03/03/2023","13/02/1900","88","4988"
"95","Camila Lima","camila.lima44@exemplo.com","Compra","CSAN3","R$ 13.45","03/03/2023","13/02/1900","88","4988"
"92","Rodrigo Melo","rodrigo.melo72@exemplo.com","Venda","SANB11","R$ 30.65","03/03/2023","13/02/1900","88","4988"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Venda","B3SA3","R$ 11.52","03/03/2023","13/02/1900","88","4988"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Compra","BBAS3","R$ 34.95","03/03/2023","13/02/1900","88","4988"
"16","Gabriel Machado","gabriel.machado40@exemplo.com","Venda","HAPV3","R$ 2.26","03/03/2023","13/02/1900","88","4988"
"29","Gabriela Pereira","gabriela.pereira44@exemplo.com","Compra","HAPV3","R$ 5.14","04/03/2023","13/02/1900","89","4989"
"3","Mateus Santos","mateus.santos41@exemplo.com","Compra","SANB11","R$ 25.68","04/03/2023","13/02/1900","89","4989"
"40","Gabriela Pereira","gabriela.pereira87@exemplo.com","Venda","ITUB4","R$ 28.18","04/03/2023","13/02/1900","89","4989"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Compra","VALE3","R$ 71.27","04/03/2023","13/02/1900","89","4989"
"41","Ana Ferreira","ana.ferreira30@exemplo.com","Venda","JBSS3","R$ 18.35","04/03/2023","13/02/1900","89","4989"
"56","Julia Martins","julia.martins14@exemplo.com","Compra","JBSS3","R$ 18.36","04/03/2023","13/02/1900","89","4989"
"79","Larissa Carvalho","larissa.carvalho96@exemplo.com","Compra","IGTA3","R$ 10.71","05/03/2023","13/02/1900","90","4990"
"50","Camila Rocha","camila.rocha10@exemplo.com","Compra","VALE3","R$ 80.28","05/03/2023","13/02/1900","90","4990"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Compra","LREN3","R$ 16.88","05/03/2023","13/02/1900","90","4990"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Compra","WEGE3","R$ 41.99","05/03/2023","13/02/1900","90","4990"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Venda","CPFE3","R$ 38.76","06/03/2023","13/02/1900","91","4991"
"20","Felipe Santos","felipe.santos70@exemplo.com","Venda","IGTA3","R$ 10.19","06/03/2023","13/02/1900","91","4991"
"29","Gabriela Pereira","gabriela.pereira44@exemplo.com","Compra","WEGE3","R$ 38.14","07/03/2023","13/02/1900","92","4992"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Compra","CSAN3","R$ 19.19","07/03/2023","13/02/1900","92","4992"
"1","Leonardo Ferreira","leonardo.ferreira67@exemplo.com","Compra","CSAN3","R$ 18.40","07/03/2023","13/02/1900","92","4992"
"57","Clara Pereira","clara.pereira12@exemplo.com","Venda","IGTA3","R$ 10.46","07/03/2023","13/02/1900","92","4992"
"89","Guilherme Silva","guilherme.silva74@exemplo.com","Venda","VIVT3","R$ 40.02","07/03/2023","13/02/1900","92","4992"
"87","Sofia Mendes","sofia.mendes47@exemplo.com","Venda","SANB11","R$ 28.48","07/03/2023","13/02/1900","92","4992"
"12","Giovanna Rocha","giovanna.rocha93@exemplo.com","Compra","SANB11","R$ 30.78","07/03/2023","13/02/1900","92","4992"
"75","Amanda Almeida","amanda.almeida25@exemplo.com","Venda","ABEV3","R$ 14.52","07/03/2023","13/02/1900","92","4992"
"52","Lucas Costa","lucas.costa80@exemplo.com","Compra","RENT3","R$ 69.63","08/03/2023","13/02/1900","93","4993"
"36","Clara Pereira","clara.pereira11@exemplo.com","Venda","RENT3","R$ 47.64","08/03/2023","13/02/1900","93","4993"
"78","Gabriela Mendes","gabriela.mendes90@exemplo.com","Compra","B3SA3","R$ 14.35","08/03/2023","13/02/1900","93","4993"
"35","Isabella Silva","isabella.silva63@exemplo.com","Compra","RENT3","R$ 57.77","08/03/2023","13/02/1900","93","4993"
"72","Bruno Melo","bruno.melo27@exemplo.com","Compra","SANB11","R$ 30.84","09/03/2023","13/02/1900","94","4994"
"5","Bruno Rodrigues","bruno.rodrigues89@exemplo.com","Venda","CSAN3","R$ 17.25","09/03/2023","13/02/1900","94","4994"
"66","Mateus Gomes","mateus.gomes98@exemplo.com","Compra","WEGE3","R$ 37.49","09/03/2023","13/02/1900","94","4994"
"28","Rafael Cardoso","rafael.cardoso85@exemplo.com","Compra","BBDC4","R$ 12.41","10/03/2023","13/02/1900","95","4995"
"76","Ana Carvalho","ana.carvalho5@exemplo.com","Compra","JBSS3","R$ 20.58","10/03/2023","13/02/1900","95","4995"
"4","Rodrigo Pereira","rodrigo.pereira12@exemplo.com","Venda","BHIA3","R$ 8.74","10/03/2023","13/02/1900","95","4995"
"43","Luis Rocha","luis.rocha1@exemplo.com","Compra","ITUB4","R$ 29.81","10/03/2023","13/02/1900","95","4995"
"64","Camila Souza","camila.souza82@exemplo.com","Compra","B3SA3","R$ 12.35","10/03/2023","13/02/1900","95","4995"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Venda","TAEE4","R$ 11.76","10/03/2023","13/02/1900","95","4995"
"97","Laura Rodrigues","laura.rodrigues54@exemplo.com","Compra","VIVT3","R$ 49.11","10/03/2023","13/02/1900","95","4995"
"88","Gabriela Costa","gabriela.costa24@exemplo.com","Compra","ITUB4","R$ 30.78","11/03/2023","13/02/1900","96","4996"
"81","Clara Costa","clara.costa91@exemplo.com","Venda","JBSS3","R$ 18.53","12/03/2023","13/02/1900","97","4997"
"42","Clara Pereira","clara.pereira30@exemplo.com","Compra","LREN3","R$ 13.74","12/03/2023","13/02/1900","97","4997"
"39","Amanda Rocha","amanda.rocha53@exemplo.com","Venda","BHIA3","R$ 12.18","12/03/2023","13/02/1900","97","4997"
"61","Alice Machado","alice.machado47@exemplo.com","Compra","ITUB4","R$ 22.05","12/03/2023","13/02/1900","97","4997"
"1","Leonardo Ferreira","leonardo.ferreira67@exemplo.com","Compra","JBSS3","R$ 15.90","13/03/2023","13/02/1900","98","4998"
